Mean,SD,2.5%,25%,50%,75%,97.5%,n.eff
yMiHuronDStorePP[78],-61.8858747393084,14.2126875998732,-90.4712449029625,-71.4399941061857,-61.6422856992795,-52.3563087982039,-33.718852514654,1033.80973475983
yMiHuronDStorePP[79],-113.024997771946,14.1537604737506,-140.55568524273,-122.500638002756,-113.057735575364,-103.39432868894,-86.0019615076259,783.921612485893
yMiHuronDStorePP[80],-27.3199397937396,14.0676552347887,-54.5707706707728,-36.7644481975051,-27.7831709728878,-17.9574066165853,0.569877840891881,703.141874010834
yMiHuronDStorePP[81],17.9727069190776,14.1444651526639,-8.62908292089803,8.33580419153463,17.8168802269461,27.3439657732766,45.3159438727365,706.498609219434
yMiHuronDStorePP[82],-43.8511303752412,14.3708828052308,-72.6266155654189,-53.6054021274982,-43.4260532544669,-34.0950995288768,-16.3287951232167,757.467368927729
yMiHuronDStorePP[83],80.1144141007724,13.8349882839647,52.205342745009,70.8238207380369,80.2078330093835,89.7377025924901,106.259616767133,813.710568265742
yMiHuronDStorePP[84],119.557633677211,13.8234354338864,92.4814113560866,110.360528566711,119.669390980325,128.560232188847,146.559847162141,738.052390171974
yMiHuronDStorePP[85],41.0306281937004,13.4622596325156,15.2224147044292,31.5192270426022,41.0379888757399,50.117395303142,67.4446770696129,845.393115804657
yMiHuronDStorePP[86],-10.6211324706029,13.8009645379389,-38.1210733277321,-20.0102207914483,-10.7206601352627,-1.28233758600146,16.6946045343274,780.545398625213
yMiHuronDStorePP[87],30.2042351796104,14.0775758303776,1.42888393992658,20.9264176014919,30.1619103620939,40.0031087882668,56.6916075924455,765.279644251058
yMiHuronDStorePP[88],-46.9496412558782,14.3217375244775,-74.7822006830261,-56.4973524056565,-46.7473356952006,-37.5039453388972,-18.9160080621229,950.85689381937
yMiHuronDStorePP[89],13.0421512938241,14.3760807969531,-15.3519606699586,3.26739049210062,12.8802721966835,22.19047320585,41.1494674383833,838.996076400016
yMiHuronDStorePP[90],-46.736281424832,14.4367593633634,-74.6639158677,-56.3180678638877,-46.557751591144,-37.2667385364498,-18.4590071227055,771.818909445395
yMiHuronDStorePP[91],-49.757429174432,14.1898362816258,-76.8712304717349,-59.4326017857176,-49.991863188475,-40.0736399642806,-21.9211838348681,707.354380016115
yMiHuronDStorePP[92],-45.6358179752291,14.2387089708898,-72.3903448829316,-55.2875540721531,-45.8541097432287,-36.4625119037586,-17.126921133182,619.020888634273
yMiHuronDStorePP[93],28.1474055693788,14.3221298620838,0.951117844553358,18.4873273845496,28.1406746688669,37.5242750297224,56.6784569206469,687.087529579545
yMiHuronDStorePP[94],30.9526862666801,14.3439145350137,3.42922391892936,21.1685772993433,31.2538689065798,40.7050631151222,58.8436935655764,852.693827301212
yMiHuronDStorePP[95],174.947502810898,14.1942315944009,147.45176114552,165.435038965805,174.910277982589,184.427243465918,202.718863484475,832.512474770468
yMiHuronDStorePP[96],169.667433521832,13.9720558298144,141.761451584828,160.246173820652,169.793697238485,179.052355995242,196.713259758016,749.669464924984
yMiHuronDStorePP[97],106.756572187976,13.5298955124496,79.659110834562,97.7915840391167,106.503563375493,116.083581966946,132.97724243359,822.615001239548
yMiHuronDStorePP[98],32.5388781732262,14.2163272226728,5.08894908870922,22.8780255018707,32.3394660068446,42.1238049089829,60.8404259711323,1018.8079642116
yMiHuronDStorePP[99],-61.7122996659701,13.9001044805042,-89.1303680911924,-71.1806751498037,-61.6221334261229,-52.0974045453278,-35.0621228338473,711.137677267068
yMiHuronDStorePP[100],55.6110814568494,14.4575539016903,26.9927080369526,46.0955885690963,55.465989222809,65.1089309013217,83.9826772134853,868.822392488028
yMiHuronDStorePP[101],9.07119654769219,14.5348910611141,-19.8846410205801,-0.703308509871014,8.99775671944603,18.6762496973292,36.8025868453569,819.915426174399
yMiHuronDStorePP[102],-30.9585982524861,14.2773808534022,-59.1406502864465,-40.4370817198792,-30.984648638194,-21.3876997201181,-2.66452913490751,744.844438085677
yMiHuronDStorePP[103],-31.6877490965742,14.2184190380575,-59.2301625730203,-41.5049118470424,-31.4747853941444,-21.98702421783,-3.90830993154843,693.739628469977
yMiHuronDStorePP[104],-3.44081221293447,14.335724809779,-32.1947866280764,-13.0311155262399,-3.32496210210469,5.609023488174,25.0037787792718,702.101680208406
yMiHuronDStorePP[105],-73.4219233079222,14.2231281003141,-100.644854211537,-83.2060394172371,-73.2489177185991,-64.083991577076,-45.6117790671425,631.917726381627
yMiHuronDStorePP[106],40.7383200752595,14.079778462847,13.4669147830861,31.1708762830221,40.531956787837,50.3147251191696,68.3439812883327,807.862902689428
yMiHuronDStorePP[107],51.5174155317279,13.904886638195,24.8627165755013,41.9586541683662,51.68198362644,60.6224940178282,79.5960560602602,865.667114448133
yMiHuronDStorePP[108],82.2815881271374,14.0511366724196,54.6807469942326,72.9169432632773,82.3054986618535,91.8605104245595,109.593761293297,841.13713944695
yMiHuronDStorePP[109],36.7585850636549,13.8679059504365,9.60761019553554,27.3293381764164,36.9929293968652,46.1003399752914,64.0953493507798,850.149262449904
yMiHuronDStorePP[110],17.5790711017129,14.6017884745194,-11.0582837735432,7.61331859962696,17.661152751906,27.2982749034827,45.8053204543789,729.780383842426
yMiHuronDStorePP[111],-26.9925828438608,14.3048178083295,-55.0424175811372,-36.6771161019937,-26.9537738043848,-17.0870761031917,0.84156600334125,836.172713215188
yMiHuronDStorePP[112],-66.9495023574525,14.7251600550317,-94.684638387306,-77.0754154178804,-67.2272557190317,-57.0528823396206,-37.8472901175126,876.531257100684
yMiHuronDStorePP[113],-59.9272237410543,14.9909920784268,-88.8354494988813,-70.3108886663464,-60.3546480108306,-49.8557510483517,-30.0604551473483,884.643386760025
yMiHuronDStorePP[114],-61.4847089491524,14.9263697726842,-91.073701357185,-71.3151905338361,-61.4612884132018,-51.5703412622362,-32.1023669835945,821.683724077118
yMiHuronDStorePP[115],-97.6209454868053,14.5827641196756,-125.611390097911,-107.604780148363,-97.6631880914391,-87.7028963459285,-69.2031416921125,695.523492440987
yMiHuronDStorePP[116],-112.728032920238,14.5639567732426,-141.827320775684,-122.124470408602,-113.024647590193,-102.877078079681,-83.6195079116039,734.05549672763
yMiHuronDStorePP[117],-66.1740475650975,14.4302014828988,-93.9168030200579,-75.967002337663,-66.411543385323,-56.6000457199811,-37.2384179245523,719.43916871404
yMiHuronDStorePP[118],-37.6748772454672,14.3223263893027,-66.3652278173274,-47.3207791502466,-37.4115921589232,-27.997509203445,-9.76399831672148,813.325921140577
yMiHuronDStorePP[119],-9.53651047241556,14.2392929876207,-36.6891330759843,-19.4107216061738,-9.76055482782071,0.237963121462385,18.3403533161626,802.440297410308
yMiHuronDStorePP[120],-9.95429342904979,14.0435751340034,-37.2678047606517,-19.3943863638629,-10.0158965579952,-0.490280651652744,17.4342873370114,815.897172041367
yMiHuronDiversion1Bias[1],0,0,0,0,0,0,0,0
yMiHuronDiversion1Bias[2],0,0,0,0,0,0,0,0
yMiHuronDiversion1Bias[3],0,0,0,0,0,0,0,0
yMiHuronDiversion1Bias[4],0,0,0,0,0,0,0,0
yMiHuronDiversion1Bias[5],0,0,0,0,0,0,0,0
yMiHuronDiversion1Bias[6],0,0,0,0,0,0,0,0
yMiHuronDiversion1Bias[7],0,0,0,0,0,0,0,0
yMiHuronDiversion1Bias[8],0,0,0,0,0,0,0,0
yMiHuronDiversion1Bias[9],0,0,0,0,0,0,0,0
yMiHuronDiversion1Bias[10],0,0,0,0,0,0,0,0
yMiHuronDiversion1Bias[11],0,0,0,0,0,0,0,0
yMiHuronDiversion1Bias[12],0,0,0,0,0,0,0,0
yMiHuronDiversion1PP[1],110.511001083471,5.71269624138102,99.5997600603573,106.596267339756,110.439111615082,114.387993334139,121.373118623556,3000
yMiHuronDiversion1PP[2],104.254019594407,5.9316968966465,92.9007977597692,100.264618615506,104.275915092507,108.239365720501,115.766013636549,3000
yMiHuronDiversion1PP[3],102.4505051414,6.18254575354556,89.9618289349984,98.2148689641545,102.497084750223,106.684249051047,114.77253199673,3094.00251729597
yMiHuronDiversion1PP[4],79.9188026707847,5.93094875577006,68.3417755815433,75.9148343399322,79.8417760490315,83.9375477502279,91.7799010516065,3081.75238691418
yMiHuronDiversion1PP[5],64.5791864882683,4.65025190096988,55.6757046337632,61.3870964923056,64.5478337645532,67.6864776583581,73.8893365465514,3000
yMiHuronDiversion1PP[6],64.4304884361564,4.20328138194765,56.353176399947,61.5275094869376,64.443515300119,67.2228661828053,72.7661043867825,3000
yMiHuronDiversion1PP[7],63.3418278369402,4.63181114785342,54.6273082577317,60.1489843150678,63.4581571048367,66.4842004828777,72.110189162599,3044.19239390965
yMiHuronDiversion1PP[8],59.2128411554056,4.3508130695281,50.8657828720399,56.3112878907638,59.176350323015,62.076465384111,67.9013067424492,2902.03276258331
yMiHuronDiversion1PP[9],54.4152520180019,4.49573172224749,45.5695912062964,51.4645314639292,54.4187761260511,57.4510349277791,63.2634295349513,2878.48141782628
yMiHuronDiversion1PP[10],61.4577202192602,4.73081207107412,52.163878468686,58.193293622449,61.5059243448179,64.6639530379766,70.7765589576852,3179.02748169712
yMiHuronDiversion1PP[11],52.6274635385282,5.27580485647882,42.4800234260574,49.0110439880867,52.6279282122198,56.2644303237328,62.7362140160087,3000
yMiHuronDiversion1PP[12],69.8994626355967,5.26885144649346,59.8656994850998,66.3830040851547,69.8201925109529,73.5516995612009,79.9557300006061,3000
yMiHuronDiversion1PP[13],68.6509931178253,5.83717452689492,57.3264370509969,64.6453398166756,68.6678929460276,72.5471110029173,80.0772207990151,2839.13977314771
yMiHuronDiversion1PP[14],80.8932459203198,6.06517824356806,69.0271449943366,76.7256050400542,80.861999044359,84.925386658301,92.7338546306151,3166.03032981222
yMiHuronDiversion1PP[15],78.521969655121,6.17077230170872,66.09266559714,74.5293124765364,78.4423605902204,82.6179239183681,90.452636945181,3000
yMiHuronDiversion1PP[16],68.4649295978839,6.13207044923102,56.0557515774608,64.4062371379663,68.4854676618871,72.5993824097758,80.4671434211102,3000
yMiHuronDiversion1PP[17],53.9849063494467,4.46541698280828,45.0774555919128,51.0002750142484,53.9343526992702,56.9369457814604,63.0379785781818,2727.80530709438
yMiHuronDiversion1PP[18],42.880590905186,4.2143501235753,34.6615133969091,40.1179519125325,42.8927755215385,45.6528736787419,51.1740725268068,3091.50470963317
yMiHuronDiversion1PP[19],48.6206642737519,4.5286346652059,39.6731469425244,45.6259617806641,48.5918798279212,51.5590928878712,57.7029306573179,2974.81062104989
yMiHuronDiversion1PP[20],54.3452301845253,4.36472145155083,45.8712439233773,51.4162604793381,54.3826449467622,57.1744750143056,62.8769269224865,3384.95112987551
yMiHuronDiversion1PP[21],59.2798263158381,4.52744286558485,50.8176938026548,56.1237794326016,59.2368614425645,62.3017298055188,68.462943569211,3274.05453770134
yMiHuronDiversion1PP[22],74.0268663935206,4.78638252533207,64.6784359907172,70.7322728178482,73.964210855607,77.264170080525,83.3360550806965,3000
yMiHuronDiversion1PP[23],116.133413630567,5.24504855236172,105.603968735135,112.651142782909,116.210461543797,119.645026789927,126.191381691747,3140.71544312623
yMiHuronDiversion1PP[24],81.7364908947216,5.28888316036059,71.5233442894705,78.1502422847589,81.6489427212382,85.3092458387586,92.3199348176874,3020.81239159597
yMiHuronDiversion1PP[25],95.4327382298067,5.82109105764792,84.2430330913506,91.4684509659995,95.4353137212179,99.3574716126031,107.002180983676,3000
yMiHuronDiversion1PP[26],72.5055921207161,6.09867248338487,60.4419159261609,68.3164796575782,72.4291100191556,76.613140903352,84.676488828738,3000
yMiHuronDiversion1PP[27],69.9954486004273,6.44274527192552,57.5580079341762,65.5469153644605,69.9535402362742,74.3631269576046,82.9073349726372,3114.81881814672
yMiHuronDiversion1PP[28],68.2120089248938,5.95200345774324,56.7043900868495,64.218518790577,68.1003025832021,72.1967996230145,80.4684666969289,3350.54493359349
yMiHuronDiversion1PP[29],60.730583367296,4.52437408153483,52.0052819702217,57.6939630554763,60.687971637986,63.7699481764004,69.7448804754138,2739.28175352209
yMiHuronDiversion1PP[30],59.3975272447177,4.19434327616674,51.1635571514056,56.5423231825111,59.3713239812389,62.2329837091874,67.6568483227644,3118.99388515893
yMiHuronDiversion1PP[31],48.7524735613732,4.58759877862912,39.8000006500419,45.6886988122006,48.6858466356292,51.8422953803201,57.6530299962653,3000
yMiHuronDiversion1PP[32],62.1093983186517,4.35876260456731,53.3289852075461,59.200549854349,62.1884953592707,65.0120865598907,70.5530859626682,2810.94204963191
yMiHuronDiversion1PP[33],63.9770293863086,4.53628816037511,54.8438247332019,61.0098439847582,63.9762354917003,67.095787592792,72.6774621849424,3101.86981096708
yMiHuronDiversion1PP[34],89.8979698720602,4.69056909756649,80.5683586349656,86.7881621291636,89.8911749920728,93.065929056252,98.9855135432383,3000
yMiHuronDiversion1PP[35],74.5875721919739,5.30183989588039,64.3283563933404,71.0655062715664,74.6692286159445,78.0985807549374,85.197852573963,3110.66461814677
yMiHuronDiversion1PP[36],97.8741427003395,5.44548431820915,87.4699425548742,94.2250341513504,97.8300715410689,101.396067829015,108.377838754283,3019.16211680912
yMiHuronDiversion1PP[37],98.2576800262813,5.81213343537236,86.913060389108,94.4343824930131,98.3057332070133,102.099869572226,109.41200293514,3000
yMiHuronDiversion1PP[38],116.661249132515,6.1334034819527,104.574142706037,112.445478538568,116.638238201712,120.841253706693,128.380863051468,2614.29054180019
yMiHuronDiversion1PP[39],98.4797344659099,6.22745007777072,85.9823201134707,94.3868243302879,98.4162179700281,102.665292065584,110.950088265257,2913.98425748341
yMiHuronDiversion1PP[40],79.6415432620326,5.78145771429286,68.3127803547611,75.7800116535531,79.7684911437451,83.5656625246201,91.1182522711834,2882.8670357346
yMiHuronDiversion1PP[41],67.4829673154037,4.5406326410616,58.6479249332559,64.4870245102513,67.4036612549068,70.6029212961483,76.0055394391911,3172.08101550634
yMiHuronDiversion1PP[42],47.6018884941496,4.20928424824388,39.3759417750165,44.779473469333,47.6247397468067,50.4033796164567,55.882675011899,3000
yMiHuronDiversion1PP[43],44.7571530554585,4.65422753516355,35.686781508195,41.6998262380462,44.7143525082999,47.8565312066561,53.9918595943279,3325.75284748433
yMiHuronDiversion1PP[44],50.3039094320979,4.33356281003597,41.7642417061944,47.4935467173941,50.3388846754563,53.1767673941972,58.8563433837539,2724.12838277089
yMiHuronDiversion1PP[45],42.5299808727322,4.51193077718841,33.6490380701879,39.4859662177992,42.4728544104903,45.5605714393242,51.2850927729677,3096.67821143056
yMiHuronDiversion1PP[46],64.3576438793566,4.64801246189379,55.5315676274406,61.10139744746,64.3634459682976,67.5834665872971,73.2449708263379,2895.28191182843
yMiHuronDiversion1PP[47],65.9605794478237,5.29444686765908,55.6553938428508,62.4178565028191,66.0364162819262,69.5275605033316,76.2608629546492,2636.15405722771
yMiHuronDiversion1PP[48],76.5346787177157,5.45804456333267,65.9899995976267,72.9340768721079,76.4858938184006,80.1799462635843,87.4379353810384,2858.62464365344
yMiHuronDiversion1PP[49],111.289414586011,5.65090258080129,100.147681574719,107.41950200581,111.365115672421,115.110126055007,122.285970598521,3000
yMiHuronDiversion1PP[50],77.9470209539305,6.04378178713356,66.2056720057695,73.8756995129477,77.9915738014015,82.16771638251,89.5002400968072,3082.6740147363
yMiHuronDiversion1PP[51],79.5463731389923,6.22861591093409,67.5058233833843,75.2648794741497,79.3697068123126,83.7612746429232,92.1177263544738,3000
yMiHuronDiversion1PP[52],93.4176210247866,5.99024323965319,81.7980820773446,89.2137579322697,93.3310918843152,97.5193196966913,105.165125397827,2903.47109845659
yMiHuronDiversion1PP[53],90.6911059111623,4.56688727674878,81.6258200489827,87.6832408551033,90.6853710403024,93.6353627110926,99.8427291782638,2955.02157403897
yMiHuronDiversion1PP[54],90.6187590625193,4.21679867650566,82.3339769161011,87.7710617655945,90.6141294223186,93.3889866336833,98.9525764657778,3000
yMiHuronDiversion1PP[55],90.9593585472896,4.56071577597466,82.3280544246934,87.8929105445406,90.9952721456291,93.9769718615876,100.046344962813,3000
yMiHuronDiversion1PP[56],90.9358631354704,4.34459278505068,82.0244365161718,88.0970685913646,90.9597962458974,93.8465138764906,99.2233708897101,3000
yMiHuronDiversion1PP[57],90.8635470973796,4.4803476498941,82.0893541011516,87.856926781565,90.8235624685908,93.888085751939,99.6867933708657,3689.62589579662
yMiHuronDiversion1PP[58],90.9339024215954,4.6848316755922,81.7517885520051,87.6559102870095,90.8743774073323,94.1366571519801,100.314205933362,3000
yMiHuronDiversion1PP[59],91.1282280259507,5.25212704925791,80.8853115421912,87.4819808021051,91.296150962112,94.6231437968011,101.728908096321,3000
yMiHuronDiversion1PP[60],91.2804177961467,5.28839242600936,81.0004855477492,87.7220907184893,91.299990856015,94.7634412574008,101.52028299245,3000
yMiHuronDiversion1PP[61],92.1172059909945,5.73329993172521,81.2076184123937,88.1372194660944,92.1519869766987,95.8764222578628,103.446392832624,3237.3122150563
yMiHuronDiversion1PP[62],92.2632440750148,6.06966755256516,80.1927432975914,88.1949601239734,92.3647505034956,96.4167921293039,103.779039571552,3000
yMiHuronDiversion1PP[63],92.2377632892698,6.30116261588354,79.9136018888423,87.8762903088811,92.2982731648106,96.3381965089005,104.416036299043,3000
yMiHuronDiversion1PP[64],91.6125401349062,5.734025129803,80.6058139087198,87.7099245925913,91.5220796882168,95.4152201378194,103.061358205035,3000
yMiHuronDiversion1PP[65],90.809482257531,4.40671810390359,82.3098673194255,87.8002426809713,90.7564641414321,93.7256807650044,99.7081540311126,3000
yMiHuronDiversion1PP[66],90.606634157693,4.25753533855415,82.2812338521221,87.7333377844512,90.5281910144275,93.4189215592733,98.9591389844118,3235.59077966337
yMiHuronDiversion1PP[67],90.9226339744542,4.61659029334985,81.4841326992821,87.9866748432531,90.9181801167878,93.9483421520057,99.7060284652659,2883.53139042639
yMiHuronDiversion1PP[68],90.7588320760078,4.32868108334853,82.3158251950154,87.7682673012249,90.7876972319467,93.6818701759721,99.191208733182,3000
yMiHuronDiversion1PP[69],90.8328194737586,4.48088073454673,81.9913601165748,87.7745480159717,90.8926817327839,93.9528056001021,99.4934084327841,3135.2141819172
yMiHuronDiversion1PP[70],90.925154551506,4.61985462286937,81.6008844057456,87.8522934688361,91.0033603628404,94.1351153363104,99.8700279164389,3113.38973405888
yMiHuronDiversion1PP[71],91.2651890938031,5.20385662933869,80.9662382395251,87.7780469602718,91.3316793967601,94.8667825156962,101.597547214855,3103.78951500877
yMiHuronDiversion1PP[72],91.1742045975003,5.27489983689317,81.2773647658956,87.4894910803758,91.2590811397582,94.7730826214227,101.413306495799,2895.78032848418
yMiHuronDiversion1PP[73],91.7204271603861,5.64009949926235,80.7670365588955,88.0104466678271,91.6787913499055,95.444156484488,103.016426429693,2734.8297327959
yMiHuronDiversion1PP[74],92.1857892188374,5.95045077081001,80.5756661564231,88.2353738007065,92.1385363853543,96.1934849022329,104.066136414902,3087.313272833
yMiHuronDiversion1PP[75],91.7848879210149,6.20374462567302,79.3456212884726,87.7950882618408,91.7295372338505,95.9490038396915,103.981817048641,2898.55751269422
yMiHuronDiversion1PP[76],91.1844625830543,5.85469912084504,79.8463980982332,87.12538896613,91.1803600948582,95.0730310834635,102.851899911675,3392.59948651276
yMiHuronDiversion1PP[77],90.7228807624093,4.5135399385025,81.6385819708106,87.7608599691265,90.6502937472322,93.7351775991251,99.4832956330969,3000
yMiHuronDiversion1PP[78],90.5677463811247,4.23908989474078,82.3694053855637,87.6918825185968,90.5184147854343,93.4181431424291,98.7823645492715,3000
yMiHuronDiversion1PP[79],90.8679679704054,4.58279641771527,81.8192507319829,87.8516990950163,90.8579369861103,94.0599317689239,99.6114983511854,2904.67345960002
yMiHuronDiversion1PP[80],90.773934226963,4.40299821514336,81.945778039045,87.8251465989078,90.8511073396473,93.7243135675045,99.3771256414711,3132.17787322817
yMiHuronDiversion1PP[81],90.82811607084,4.45481770044575,82.3670652631475,87.8160855664629,90.8366426852059,93.9399130862183,99.4273240356155,3137.11346782042
yMiHuronDiversion1PP[82],90.8238868395652,4.64583104975652,81.7650637603364,87.7016212707124,90.7378178244081,93.8723639765923,99.984301151379,3375.19309175561
yMiHuronDiversion1PP[83],91.2193795784145,5.19121877881835,81.2935580303622,87.5826612542556,91.2728888670239,94.8191679052206,101.416605101401,3000
yMiHuronDiversion1PP[84],91.0289975316558,5.193064876666,80.8655849593268,87.5660474842982,90.9775333274465,94.49285669512,101.273452454303,3000
yMiHuronDiversion1PP[85],91.7397081369506,5.66414656606799,80.6044063426001,87.9807647455233,91.7974435039452,95.4807408464381,102.740680783231,2693.59535453083
yMiHuronDiversion1PP[86],92.1713839911034,5.84068041190391,80.8338956411842,88.2066475275609,92.3023645078453,96.1036306620417,103.423117368691,3000
yMiHuronDiversion1PP[87],91.8928970660465,6.20072552900556,79.9959507143671,87.7043649890682,91.9377760344564,96.007194241981,104.078666469603,2909.49793586533
yMiHuronDiversion1PP[88],91.4682559566403,5.82334346396559,79.7307458775546,87.6621205594976,91.496826896169,95.3497270963244,103.023087934057,3001.22208917448
yMiHuronDiversion1PP[89],90.5226176697483,4.50181707024707,81.8601087840287,87.446658800592,90.498673804686,93.5991167618391,99.4347541729646,2924.25919898203
yMiHuronDiversion1PP[90],90.4841445765118,4.16691950108296,82.3623067440949,87.7323934660121,90.4926392333681,93.3038755069044,98.7422980716406,3206.83690348105
yMiHuronDiversion1PP[91],90.7976189518312,4.56166053561008,81.9265941173163,87.673438343235,90.8150291882655,93.9015986435985,99.4686054201094,2784.22176485225
yMiHuronDiversion1PP[92],90.8491284952011,4.18236059573489,82.9187180626353,88.0399267575592,90.8380145293233,93.7397088491211,98.6827373391621,2812.27401891624
yMiHuronDiversion1PP[93],90.8610588437995,4.43842846606734,82.1065448722146,87.9358563865634,90.8224429568536,93.8745260867354,99.3628532611813,3000
yMiHuronDiversion1PP[94],90.8503279581494,4.69140171813832,81.6146192754156,87.6117857235312,90.8652014142235,94.0809751378556,100.01513105065,3000
yMiHuronDiversion1PP[95],90.9752276931291,5.37388767692686,80.6183023411141,87.3713525895411,90.8750364699652,94.5481109297014,101.478704126435,3000
yMiHuronDiversion1PP[96],91.0204268536445,5.33049886693305,80.7285321902419,87.4919071591944,90.9538052905971,94.6741355002415,101.597877273171,2906.49511353891
yMiHuronDiversion1PP[97],91.6341036642542,5.77291457784314,80.5217460011914,87.8641794074644,91.529695589984,95.3831992203401,103.238405164009,2899.76713114996
yMiHuronDiversion1PP[98],91.940764460098,6.1435729872988,79.9207930102422,87.7460454697422,91.8299485392045,96.0105705628822,104.158812562476,2866.13155278902
yMiHuronDiversion1PP[99],91.7939334203415,6.30346711511159,79.1192217497457,87.5350380774088,91.975027333679,96.0019969710163,104.129832516165,3106.03954848781
yMiHuronDiversion1PP[100],91.4062356938811,5.88781386592651,79.558830564154,87.3385659256178,91.5057743094821,95.2923025248203,102.968593023736,3023.77493878576
yMiHuronDiversion1PP[101],90.6286135125577,4.5514748759374,81.7104493009747,87.6354366738844,90.660823666382,93.6508902539236,99.178622713058,3214.74922928371
yMiHuronDiversion1PP[102],90.5145325881271,4.17197618849201,82.6896726087917,87.6937810218027,90.5132028862639,93.3493551141781,98.717222850905,3162.61835380612
yMiHuronDiversion1PP[103],90.729028242671,4.5587411465898,81.7265040921921,87.6442024423333,90.7043411689608,93.8332540256583,99.7754043625821,3082.35244068656
yMiHuronDiversion1PP[104],90.7244023538725,4.36304893586377,82.1831380661351,87.7912701172389,90.788624675927,93.6647143268796,99.5792643116368,3000
yMiHuronDiversion1PP[105],90.7962784842835,4.4169732870235,82.1869581100937,87.8698281181055,90.7811118908353,93.7754294035604,99.2804164475503,3000
yMiHuronDiversion1PP[106],90.9273556275272,4.68413059358317,81.8416688814451,87.7773539115721,90.8771037951803,94.1365982773007,100.354166132464,3000
yMiHuronDiversion1PP[107],90.9776739971895,5.25338323360307,80.512413767659,87.4691453422894,90.9964087632409,94.5806323379242,101.146114840169,3000
yMiHuronDiversion1PP[108],90.9932874551381,5.34897598607002,80.6753789410544,87.3851405159392,91.0556608767642,94.6150773872559,101.270724343908,2816.60854930539
yMiHuronDiversion1PP[109],91.8482071895412,5.73671829035063,80.3305020660322,88.0724318990437,91.8548407711478,95.6253228318484,102.861770710631,2817.61788034841
yMiHuronDiversion1PP[110],91.8125774485026,6.02739855152615,80.2049436267061,87.7513440739807,91.9058603082774,95.7748093079099,103.833471883453,3000
yMiHuronDiversion1PP[111],91.7372200321286,6.25248326980919,79.0428563696885,87.6590873841064,91.7986199746865,95.905097468486,104.093501618307,3220.23014686511
yMiHuronDiversion1PP[112],91.4762413288412,5.88855199267206,79.896320739542,87.4819807508971,91.5128889713037,95.3941795385835,103.141994480858,3099.82530588386
yMiHuronDiversion1PP[113],90.5516794569846,4.64423892758916,81.3104433218654,87.4359034718575,90.5595396433089,93.6583699392999,99.6431421753355,2884.86923112927
yMiHuronDiversion1PP[114],90.5492161171498,4.26755031195659,82.3531559572481,87.7004714440855,90.5085924475093,93.409142201532,98.9607453763937,3000
yMiHuronDiversion1PP[115],90.7763996327694,4.46879500004085,82.1161957515506,87.7824307123381,90.7417906652579,93.7964782721796,99.5492286229067,3096.10451610534
yMiHuronDiversion1PP[116],90.9855224347851,4.30080999063761,82.3520426224367,88.1165598766895,90.9181782552905,93.946344834052,99.478912423819,3000
yMiHuronDiversion1PP[117],90.8556114909031,4.4847512412837,82.1785173045394,87.9011906922241,90.8423844143547,93.8978483540659,99.6236301446799,3000
yMiHuronDiversion1PP[118],90.8971167600403,4.75703321802883,81.5862346946802,87.7945049261874,90.8632541456003,94.0406212918644,100.290410680764,3993.32499190306
yMiHuronDiversion1PP[119],91.1530776949367,5.21209258307913,80.9691474212822,87.6455917748048,91.1590837962129,94.6703567728746,101.043009477032,2914.67638478506
yMiHuronDiversion1PP[120],91.1420407994301,5.2386067511097,80.892072680811,87.507239756014,91.0932631296626,94.7625170612688,101.255339654623,3173.74270304229
yMiHuronDiversion1Prec[1],0.105043786813004,0,0.105043786813004,0.105043786813004,0.105043786813004,0.105043786813004,0.105043786813004,0
yMiHuronDiversion1Prec[2],0.0997585847979495,0,0.0997585847979495,0.0997585847979495,0.0997585847979495,0.0997585847979495,0.0997585847979495,0
yMiHuronDiversion1Prec[3],0.0892240370304206,0,0.0892240370304206,0.0892240370304206,0.0892240370304206,0.0892240370304206,0.0892240370304206,0
yMiHuronDiversion1Prec[4],0.0705551458046714,0,0.0705551458046714,0.0705551458046714,0.0705551458046714,0.0705551458046714,0.0705551458046714,0
yMiHuronDiversion1Prec[5],0.0698990571671397,0,0.0698990571671397,0.0698990571671397,0.0698990571671397,0.0698990571671397,0.0698990571671397,0
yMiHuronDiversion1Prec[6],0.0586417391286066,0,0.0586417391286066,0.0586417391286066,0.0586417391286066,0.0586417391286066,0.0586417391286066,0
yMiHuronDiversion1Prec[7],0.0532655487477121,0,0.0532655487477121,0.0532655487477121,0.0532655487477121,0.0532655487477121,0.0532655487477121,0
yMiHuronDiversion1Prec[8],0.0490054536748927,0,0.0490054536748927,0.0490054536748927,0.0490054536748927,0.0490054536748927,0.0490054536748927,0
yMiHuronDiversion1Prec[9],0.0570756400420628,0,0.0570756400420628,0.0570756400420628,0.0570756400420628,0.0570756400420628,0.0570756400420628,0
yMiHuronDiversion1Prec[10],0.0942709846291011,0,0.0942709846291011,0.0942709846291011,0.0942709846291011,0.0942709846291011,0.0942709846291011,0
yMiHuronDiversion1Prec[11],0.111969791354442,0,0.111969791354442,0.111969791354442,0.111969791354442,0.111969791354442,0.111969791354442,0
yMiHuronDiversion1Prec[12],0.0936073127140598,0,0.0936073127140598,0.0936073127140598,0.0936073127140598,0.0936073127140598,0.0936073127140598,0
