# Monthly Averaged Evaporation Over Lake
# Units = mm
# Last modified 2024-03-12 12:07:35 by ECCC
#
"Year","Month","GLERL.AHPS.Hydromet","GLERL.AHPS.Provisional","USACE.AHPS","ECCC.WCPS","GLERL.FVCOM","USACE.GLSHFS","ECCC.NSRPS","L2SWBM.Low","L2SWBM.High"
1989,11,112.9,-9999.9,132.9,-9999.9,-9999.9,113.46,-9999.9,-9999.9,-9999.9
1989,12,109.7,-9999.9,119.6,-9999.9,-9999.9,116.16,-9999.9,-9999.9,-9999.9
1990,1,31.8,-9999.9,35.0,-9999.9,-9999.9,37.14,-9999.9,-9999.9,-9999.9
1990,2,40.1,-9999.9,40.8,-9999.9,-9999.9,49.93,-9999.9,-9999.9,-9999.9
1990,3,26.1,-9999.9,29.2,-9999.9,-9999.9,31.93,-9999.9,-9999.9,-9999.9
1990,4,12.1,-9999.9,14.6,-9999.9,-9999.9,13.92,-9999.9,-9999.9,-9999.9
1990,5,-0.9,-9999.9,0.8,-9999.9,-9999.9,-0.08,-9999.9,-9999.9,-9999.9
1990,6,-5.1,-9999.9,-2.2,-9999.9,-9999.9,-2.42,-9999.9,-9999.9,-9999.9
1990,7,0.0,-9999.9,6.9,-9999.9,-9999.9,8.82,-9999.9,-9999.9,-9999.9
1990,8,13.7,-9999.9,21.8,-9999.9,-9999.9,23.1,-9999.9,-9999.9,-9999.9
1990,9,60.2,-9999.9,69.6,-9999.9,-9999.9,63.52,-9999.9,-9999.9,-9999.9
1990,10,73.2,-9999.9,82.0,-9999.9,-9999.9,78.17,-9999.9,-9999.9,-9999.9
1990,11,83.8,-9999.9,96.7,-9999.9,-9999.9,85.14,-9999.9,-9999.9,-9999.9
1990,12,113.3,-9999.9,120.1,-9999.9,-9999.9,114.46,-9999.9,-9999.9,-9999.9
1991,1,85.0,-9999.9,92.1,-9999.9,-9999.9,89.72,-9999.9,-9999.9,-9999.9
1991,2,33.7,-9999.9,35.6,-9999.9,-9999.9,39.93,-9999.9,-9999.9,-9999.9
1991,3,24.0,-9999.9,28.6,-9999.9,-9999.9,27.63,-9999.9,-9999.9,-9999.9
1991,4,5.6,-9999.9,7.8,-9999.9,-9999.9,6.73,-9999.9,-9999.9,-9999.9
1991,5,-3.4,-9999.9,-3.9,-9999.9,-9999.9,-2.46,-9999.9,-9999.9,-9999.9
1991,6,-3.5,-9999.9,-0.9,-9999.9,-9999.9,1.03,-9999.9,-9999.9,-9999.9
1991,7,9.3,-9999.9,18.9,-9999.9,-9999.9,23.27,-9999.9,-9999.9,-9999.9
1991,8,26.1,-9999.9,32.9,-9999.9,-9999.9,38.73,-9999.9,-9999.9,-9999.9
1991,9,87.4,-9999.9,98.8,-9999.9,-9999.9,93.89,-9999.9,-9999.9,-9999.9
1991,10,67.5,-9999.9,74.5,-9999.9,-9999.9,69.73,-9999.9,-9999.9,-9999.9
1991,11,111.3,-9999.9,121.3,-9999.9,-9999.9,114.0,-9999.9,-9999.9,-9999.9
1991,12,97.2,-9999.9,104.3,-9999.9,-9999.9,101.66,-9999.9,-9999.9,-9999.9
1992,1,63.4,-9999.9,67.6,-9999.9,-9999.9,69.27,-9999.9,-9999.9,-9999.9
1992,2,37.2,-9999.9,37.8,-9999.9,-9999.9,40.8,-9999.9,-9999.9,-9999.9
1992,3,37.3,-9999.9,40.4,-9999.9,-9999.9,41.3,-9999.9,-9999.9,-9999.9
1992,4,14.1,-9999.9,18.3,-9999.9,-9999.9,15.4,-9999.9,-9999.9,-9999.9
1992,5,1.8,-9999.9,4.2,-9999.9,-9999.9,2.28,-9999.9,-9999.9,-9999.9
1992,6,4.5,-9999.9,10.7,-9999.9,-9999.9,8.38,-9999.9,-9999.9,-9999.9
1992,7,7.3,-9999.9,13.9,-9999.9,-9999.9,14.06,-9999.9,-9999.9,-9999.9
1992,8,29.1,-9999.9,41.2,-9999.9,-9999.9,40.76,-9999.9,-9999.9,-9999.9
1992,9,48.2,-9999.9,57.2,-9999.9,-9999.9,55.66,-9999.9,-9999.9,-9999.9
1992,10,71.2,-9999.9,80.8,-9999.9,-9999.9,76.98,-9999.9,-9999.9,-9999.9
1992,11,78.1,-9999.9,86.1,-9999.9,-9999.9,83.36,-9999.9,-9999.9,-9999.9
1992,12,99.4,-9999.9,105.1,-9999.9,-9999.9,102.4,-9999.9,-9999.9,-9999.9
1993,1,70.2,-9999.9,77.9,-9999.9,-9999.9,70.63,-9999.9,-9999.9,-9999.9
1993,2,57.7,-9999.9,59.2,-9999.9,-9999.9,57.69,-9999.9,-9999.9,-9999.9
1993,3,28.1,-9999.9,30.4,-9999.9,-9999.9,27.56,-9999.9,-9999.9,-9999.9
1993,4,9.1,-9999.9,12.7,-9999.9,-9999.9,9.27,-9999.9,-9999.9,-9999.9
1993,5,-2.5,-9999.9,-2.1,-9999.9,-9999.9,-2.02,-9999.9,-9999.9,-9999.9
1993,6,-4.4,-9999.9,-4.1,-9999.9,-9999.9,-3.97,-9999.9,-9999.9,-9999.9
1993,7,-1.5,-9999.9,2.5,-9999.9,-9999.9,-0.19,-9999.9,-9999.9,-9999.9
1993,8,13.8,-9999.9,19.1,-9999.9,-9999.9,15.7,-9999.9,-9999.9,-9999.9
1993,9,74.1,-9999.9,83.6,-9999.9,-9999.9,75.04,-9999.9,-9999.9,-9999.9
1993,10,83.4,-9999.9,92.4,-9999.9,-9999.9,81.77,-9999.9,-9999.9,-9999.9
1993,11,89.7,-9999.9,95.3,-9999.9,-9999.9,83.53,-9999.9,-9999.9,-9999.9
1993,12,93.9,-9999.9,97.5,-9999.9,-9999.9,91.78,-9999.9,-9999.9,-9999.9
1994,1,80.2,-9999.9,85.3,-9999.9,-9999.9,81.29,-9999.9,-9999.9,-9999.9
1994,2,31.8,-9999.9,33.8,-9999.9,-9999.9,33.27,-9999.9,-9999.9,-9999.9
1994,3,15.5,-9999.9,16.5,-9999.9,-9999.9,15.91,-9999.9,-9999.9,-9999.9
1994,4,6.2,-9999.9,7.4,-9999.9,-9999.9,5.6,-9999.9,-9999.9,-9999.9
1994,5,-1.5,-9999.9,-0.5,-9999.9,-9999.9,-1.61,-9999.9,-9999.9,-9999.9
1994,6,-4.7,-9999.9,-4.0,-9999.9,-9999.9,-4.79,-9999.9,-9999.9,-9999.9
1994,7,-4.3,-9999.9,4.1,-9999.9,-9999.9,-3.69,-9999.9,-9999.9,-9999.9
1994,8,15.7,-9999.9,40.8,-9999.9,-9999.9,17.6,-9999.9,-9999.9,-9999.9
1994,9,30.3,-9999.9,46.6,-9999.9,-9999.9,30.26,-9999.9,-9999.9,-9999.9
1994,10,61.5,-9999.9,75.3,-9999.9,-9999.9,61.27,-9999.9,-9999.9,-9999.9
1994,11,92.7,-9999.9,102.3,-9999.9,-9999.9,88.03,-9999.9,-9999.9,-9999.9
1994,12,70.7,-9999.9,80.3,-9999.9,-9999.9,72.33,-9999.9,-9999.9,-9999.9
1995,1,79.7,-9999.9,97.0,-9999.9,-9999.9,79.77,-9999.9,-9999.9,-9999.9
1995,2,62.3,-9999.9,69.1,-9999.9,-9999.9,62.05,-9999.9,-9999.9,-9999.9
1995,3,21.8,-9999.9,27.9,-9999.9,-9999.9,21.38,-9999.9,-9999.9,-9999.9
1995,4,20.4,-9999.9,25.0,-9999.9,-9999.9,19.89,-9999.9,-9999.9,-9999.9
1995,5,-0.9,-9999.9,0.0,-9999.9,-9999.9,-1.05,-9999.9,-9999.9,-9999.9
1995,6,-2.3,-9999.9,1.8,-9999.9,-9999.9,-2.48,-9999.9,-9999.9,-9999.9
1995,7,5.8,-9999.9,17.8,-9999.9,-9999.9,4.41,-9999.9,-9999.9,-9999.9
1995,8,21.8,-9999.9,33.2,-9999.9,-9999.9,17.47,-9999.9,-9999.9,-9999.9
1995,9,80.4,-9999.9,92.6,-9999.9,-9999.9,77.98,-9999.9,-9999.9,-9999.9
1995,10,72.4,-9999.9,81.8,-9999.9,-9999.9,67.24,-9999.9,-9999.9,-9999.9
1995,11,138.7,-9999.9,149.3,-9999.9,-9999.9,128.87,-9999.9,-9999.9,-9999.9
1995,12,116.3,-9999.9,127.7,-9999.9,-9999.9,110.98,-9999.9,-9999.9,-9999.9
1996,1,62.1,-9999.9,66.5,-9999.9,-9999.9,63.97,-9999.9,-9999.9,-9999.9
1996,2,33.2,-9999.9,35.5,-9999.9,-9999.9,35.71,-9999.9,-9999.9,-9999.9
1996,3,32.5,-9999.9,35.9,-9999.9,-9999.9,34.46,-9999.9,-9999.9,-9999.9
1996,4,10.9,-9999.9,11.5,-9999.9,-9999.9,10.41,-9999.9,-9999.9,-9999.9
1996,5,0.6,-9999.9,1.5,-9999.9,-9999.9,0.17,-9999.9,-9999.9,-9999.9
1996,6,-5.7,-9999.9,-6.6,-9999.9,-9999.9,-5.55,-9999.9,-9999.9,-9999.9
1996,7,-3.2,-9999.9,-1.1,-9999.9,-9999.9,-2.19,-9999.9,-9999.9,-9999.9
1996,8,5.4,-9999.9,16.5,-9999.9,-9999.9,6.29,-9999.9,-9999.9,-9999.9
1996,9,48.3,-9999.9,61.9,-9999.9,-9999.9,43.66,-9999.9,-9999.9,-9999.9
1996,10,70.0,-9999.9,79.8,-9999.9,-9999.9,63.32,-9999.9,-9999.9,-9999.9
1996,11,97.6,-9999.9,112.1,-9999.9,-9999.9,92.63,-9999.9,-9999.9,-9999.9
1996,12,75.3,-9999.9,84.3,-9999.9,-9999.9,68.31,-9999.9,-9999.9,-9999.9
1997,1,70.3,-9999.9,78.1,-9999.9,-9999.9,67.62,-9999.9,-9999.9,-9999.9
1997,2,30.0,-9999.9,31.9,-9999.9,-9999.9,30.12,-9999.9,-9999.9,-9999.9
1997,3,26.1,-9999.9,31.2,-9999.9,-9999.9,27.55,-9999.9,-9999.9,-9999.9
1997,4,11.7,-9999.9,18.3,-9999.9,-9999.9,12.97,-9999.9,-9999.9,-9999.9
1997,5,1.3,-9999.9,2.5,-9999.9,-9999.9,1.23,-9999.9,-9999.9,-9999.9
1997,6,-4.5,-9999.9,-3.9,-9999.9,-9999.9,-4.58,-9999.9,-9999.9,-9999.9
1997,7,1.6,-9999.9,15.5,-9999.9,-9999.9,2.24,-9999.9,-9999.9,-9999.9
1997,8,24.7,-9999.9,45.5,-9999.9,-9999.9,22.4,-9999.9,-9999.9,-9999.9
1997,9,42.5,-9999.9,53.2,-9999.9,-9999.9,36.64,-9999.9,-9999.9,-9999.9
1997,10,77.0,-9999.9,93.1,-9999.9,-9999.9,70.36,-9999.9,-9999.9,-9999.9
1997,11,83.1,-9999.9,92.3,-9999.9,-9999.9,80.27,-9999.9,-9999.9,-9999.9
1997,12,74.7,-9999.9,82.0,-9999.9,-9999.9,71.57,-9999.9,-9999.9,-9999.9
1998,1,61.1,-9999.9,74.9,-9999.9,-9999.9,55.16,-9999.9,-9999.9,-9999.9
1998,2,18.1,-9999.9,21.2,-9999.9,-9999.9,17.21,-9999.9,-9999.9,-9999.9
1998,3,38.2,-9999.9,44.2,-9999.9,-9999.9,35.86,-9999.9,-9999.9,-9999.9
1998,4,7.6,-9999.9,12.3,-9999.9,-9999.9,8.4,-9999.9,-9999.9,-9999.9
1998,5,-0.6,-9999.9,9.1,-9999.9,-9999.9,-2.25,-9999.9,-9999.9,-9999.9
1998,6,8.7,-9999.9,22.1,-9999.9,-9999.9,3.56,-9999.9,-9999.9,-9999.9
1998,7,27.2,-9999.9,46.2,-9999.9,-9999.9,20.15,-9999.9,-9999.9,-9999.9
1998,8,34.6,-9999.9,46.1,-9999.9,-9999.9,23.72,-9999.9,-9999.9,-9999.9
1998,9,59.0,-9999.9,71.7,-9999.9,-9999.9,47.41,-9999.9,-9999.9,-9999.9
1998,10,75.3,-9999.9,91.0,-9999.9,-9999.9,64.85,-9999.9,-9999.9,-9999.9
1998,11,95.6,-9999.9,110.7,-9999.9,-9999.9,84.33,-9999.9,-9999.9,-9999.9
1998,12,116.4,-9999.9,124.6,-9999.9,-9999.9,101.29,-9999.9,-9999.9,-9999.9
1999,1,104.3,-9999.9,117.3,-9999.9,-9999.9,99.29,-9999.9,-9999.9,-9999.9
1999,2,41.1,-9999.9,48.7,-9999.9,-9999.9,40.82,-9999.9,-9999.9,-9999.9
1999,3,41.1,-9999.9,47.0,-9999.9,-9999.9,39.23,-9999.9,-9999.9,-9999.9
1999,4,7.2,-9999.9,13.6,-9999.9,-9999.9,7.31,-9999.9,-9999.9,-9999.9
1999,5,2.6,-9999.9,16.0,-9999.9,-9999.9,0.37,-9999.9,-9999.9,-9999.9
1999,6,7.2,-9999.9,22.3,-9999.9,-9999.9,3.95,-9999.9,-9999.9,-9999.9
1999,7,7.8,-9999.9,25.7,-9999.9,-9999.9,4.93,-9999.9,-9999.9,-9999.9
1999,8,52.4,-9999.9,76.5,-9999.9,-9999.9,43.9,-9999.9,-9999.9,-9999.9
1999,9,66.4,-9999.9,85.0,-9999.9,-9999.9,62.01,-9999.9,-9999.9,-9999.9
1999,10,86.4,-9999.9,104.6,-9999.9,-9999.9,81.17,-9999.9,-9999.9,-9999.9
1999,11,80.8,-9999.9,95.6,-9999.9,-9999.9,75.65,-9999.9,-9999.9,-9999.9
1999,12,115.2,-9999.9,125.7,-9999.9,-9999.9,109.78,-9999.9,-9999.9,-9999.9
2000,1,99.8,-9999.9,112.0,-9999.9,-9999.9,86.31,-9999.9,-9999.9,-9999.9
2000,2,38.7,-9999.9,48.6,-9999.9,-9999.9,30.85,-9999.9,-9999.9,-9999.9
2000,3,22.7,-9999.9,27.0,-9999.9,-9999.9,20.38,-9999.9,-9999.9,-9999.9
2000,4,16.8,-9999.9,25.9,-9999.9,-9999.9,16.11,-9999.9,-9999.9,-9999.9
2000,5,3.5,-9999.9,11.7,-9999.9,-9999.9,2.59,-9999.9,-9999.9,-9999.9
2000,6,5.4,-9999.9,14.7,-9999.9,-9999.9,7.21,-9999.9,-9999.9,-9999.9
2000,7,22.7,-9999.9,37.6,-9999.9,-9999.9,24.18,-9999.9,-9999.9,-9999.9
2000,8,33.8,-9999.9,44.6,-9999.9,-9999.9,32.22,-9999.9,-9999.9,-9999.9
2000,9,77.1,-9999.9,90.3,-9999.9,-9999.9,69.88,-9999.9,-9999.9,-9999.9
2000,10,55.6,-9999.9,64.5,-9999.9,-9999.9,51.77,-9999.9,-9999.9,-9999.9
2000,11,98.4,-9999.9,108.7,-9999.9,-9999.9,93.09,-9999.9,-9999.9,-9999.9
2000,12,140.4,-9999.9,148.1,-9999.9,-9999.9,131.42,-9999.9,-9999.9,-9999.9
2001,1,59.8,-9999.9,69.7,-9999.9,-9999.9,53.75,-9999.9,-9999.9,-9999.9
2001,2,50.6,-9999.9,54.8,-9999.9,-9999.9,52.63,-9999.9,-9999.9,-9999.9
2001,3,32.7,-9999.9,36.9,-9999.9,-9999.9,32.94,-9999.9,-9999.9,-9999.9
2001,4,4.0,-9999.9,4.8,-9999.9,-9999.9,3.37,-9999.9,-9999.9,-9999.9
2001,5,-2.1,-9999.9,2.4,-9999.9,-9999.9,-2.97,-9999.9,-9999.9,-9999.9
2001,6,-1.1,-9999.9,5.3,-9999.9,-9999.9,-5.19,-9999.9,-9999.9,-9999.9
2001,7,19.7,-9999.9,42.9,-9999.9,-9999.9,12.92,-9999.9,-9999.9,-9999.9
2001,8,31.0,-9999.9,51.0,-9999.9,-9999.9,22.12,-9999.9,-9999.9,-9999.9
2001,9,64.6,-9999.9,82.0,-9999.9,-9999.9,58.14,-9999.9,-9999.9,-9999.9
2001,10,84.6,-9999.9,100.6,-9999.9,-9999.9,81.24,-9999.9,-9999.9,-9999.9
2001,11,50.2,-9999.9,58.5,-9999.9,-9999.9,49.67,-9999.9,-9999.9,-9999.9
2001,12,93.4,-9999.9,101.5,-9999.9,-9999.9,89.56,-9999.9,-9999.9,-9999.9
2002,1,84.6,-9999.9,92.6,-9999.9,-9999.9,83.04,-9999.9,-9999.9,-9999.9
2002,2,62.7,-9999.9,73.6,-9999.9,-9999.9,60.59,-9999.9,-9999.9,-9999.9
2002,3,52.5,-9999.9,63.2,-9999.9,-9999.9,53.89,-9999.9,-9999.9,-9999.9
2002,4,16.1,-9999.9,21.8,-9999.9,-9999.9,17.48,-9999.9,-9999.9,-9999.9
2002,5,11.2,-9999.9,25.9,-9999.9,-9999.9,11.17,-9999.9,-9999.9,-9999.9
2002,6,-0.3,-9999.9,4.2,-9999.9,-9999.9,-0.89,-9999.9,-9999.9,-9999.9
2002,7,13.2,-9999.9,30.9,-9999.9,-9999.9,12.29,-9999.9,-9999.9,-9999.9
2002,8,40.0,-9999.9,60.4,-9999.9,-9999.9,36.89,-9999.9,-9999.9,-9999.9
2002,9,54.1,-9999.9,71.9,-9999.9,-9999.9,51.97,-9999.9,-9999.9,-9999.9
2002,10,109.1,-9999.9,130.9,-9999.9,-9999.9,105.52,-9999.9,-9999.9,-9999.9
2002,11,98.9,-9999.9,111.3,-9999.9,-9999.9,96.68,-9999.9,-9999.9,-9999.9
2002,12,121.4,-9999.9,116.6,-9999.9,-9999.9,115.43,-9999.9,-9999.9,-9999.9
2003,1,84.2,-9999.9,107.9,-9999.9,-9999.9,85.08,-9999.9,-9999.9,-9999.9
2003,2,31.0,-9999.9,44.8,-9999.9,-9999.9,34.45,-9999.9,-9999.9,-9999.9
2003,3,15.2,-9999.9,21.4,-9999.9,-9999.9,15.77,-9999.9,-9999.9,-9999.9
2003,4,8.9,-9999.9,13.4,-9999.9,-9999.9,7.05,-9999.9,-9999.9,-9999.9
2003,5,-2.6,-9999.9,-1.2,-9999.9,-9999.9,-2.83,-9999.9,-9999.9,-9999.9
2003,6,-3.0,-9999.9,3.6,-9999.9,-9999.9,-3.94,-9999.9,-9999.9,-9999.9
2003,7,1.9,-9999.9,21.1,-9999.9,-9999.9,-0.27,-9999.9,-9999.9,-9999.9
2003,8,20.5,-9999.9,39.9,-9999.9,-9999.9,17.43,-9999.9,-9999.9,-9999.9
2003,9,69.6,-9999.9,88.6,-9999.9,-9999.9,62.98,-9999.9,-9999.9,-9999.9
2003,10,69.7,-9999.9,85.8,-9999.9,-9999.9,67.73,-9999.9,-9999.9,-9999.9
2003,11,78.5,-9999.9,93.0,-9999.9,-9999.9,77.42,-9999.9,-9999.9,-9999.9
2003,12,85.8,-9999.9,97.7,-9999.9,-9999.9,83.15,-9999.9,-9999.9,-9999.9
2004,1,98.7,-9999.9,115.2,-9999.9,-9999.9,95.52,-9999.9,-9999.9,-9999.9
2004,2,28.9,-9999.9,33.2,-9999.9,-9999.9,28.63,-9999.9,-9999.9,-9999.9
2004,3,18.3,-9999.9,26.8,-9999.9,-9999.9,17.13,-9999.9,-9999.9,-9999.9
2004,4,10.4,-9999.9,14.8,-9999.9,-9999.9,9.5,-9999.9,-9999.9,-9999.9
2004,5,-1.1,-9999.9,2.6,-9999.9,-9999.9,-1.41,-9999.9,-9999.9,-9999.9
2004,6,5.1,-9999.9,14.7,-9999.9,-9999.9,1.73,-9999.9,-9999.9,-9999.9
2004,7,12.8,-9999.9,22.5,-9999.9,-9999.9,8.29,-9999.9,-9999.9,-9999.9
2004,8,49.3,-9999.9,60.6,-9999.9,-9999.9,42.81,-9999.9,-9999.9,-9999.9
2004,9,44.5,-9999.9,48.9,-9999.9,-9999.9,38.0,-9999.9,-9999.9,-9999.9
2004,10,77.5,-9999.9,89.3,-9999.9,-9999.9,72.08,-9999.9,-9999.9,-9999.9
2004,11,76.4,-9999.9,90.1,-9999.9,-9999.9,77.69,-9999.9,-9999.9,-9999.9
2004,12,117.0,-9999.9,132.2,-9999.9,-9999.9,116.56,-9999.9,-9999.9,-9999.9
2005,1,84.6,-9999.9,96.9,-9999.9,-9999.9,82.85,-9999.9,-9999.9,-9999.9
2005,2,29.6,-9999.9,37.0,-9999.9,-9999.9,32.86,-9999.9,-9999.9,-9999.9
2005,3,30.6,-9999.9,38.7,-9999.9,-9999.9,36.82,-9999.9,-9999.9,-9999.9
2005,4,7.2,-9999.9,12.8,-9999.9,-9999.9,9.11,-9999.9,-9999.9,-9999.9
2005,5,2.4,-9999.9,10.9,-9999.9,-9999.9,6.77,-9999.9,-9999.9,-9999.9
2005,6,-2.6,-9999.9,5.3,-9999.9,-9999.9,5.52,-9999.9,-9999.9,-9999.9
2005,7,19.1,-9999.9,38.8,-9999.9,-9999.9,49.24,-9999.9,-9999.9,-9999.9
2005,8,38.7,-9999.9,53.0,-9999.9,-9999.9,64.21,-9999.9,-9999.9,-9999.9
2005,9,56.6,-9999.9,72.8,-9999.9,-9999.9,77.14,-9999.9,-9999.9,-9999.9
2005,10,73.2,-9999.9,86.3,-9999.9,-9999.9,88.59,-9999.9,-9999.9,-9999.9
2005,11,101.1,-9999.9,117.7,-9999.9,-9999.9,112.06,-9999.9,-9999.9,-9999.9
2005,12,110.3,-9999.9,124.7,-9999.9,-9999.9,118.21,-9999.9,-9999.9,-9999.9
2006,1,53.4,-9999.9,64.3,-9999.9,-9999.9,64.84,-9999.9,-9999.9,-9999.9
2006,2,59.5,-9999.9,71.7,-9999.9,-9999.9,69.55,-9999.9,-9999.9,-9999.9
2006,3,30.3,-9999.9,38.3,-9999.9,-9999.9,36.64,-9999.9,-9999.9,-9999.9
2006,4,6.9,-9999.9,13.5,-9999.9,-9999.9,11.81,-9999.9,-9999.9,-9999.9
2006,5,1.4,-9999.9,11.7,-9999.9,-9999.9,12.71,-9999.9,-9999.9,-9999.9
2006,6,5.7,-9999.9,24.7,-9999.9,-9999.9,23.55,-9999.9,-9999.9,-9999.9
2006,7,9.7,-9999.9,31.1,-9999.9,-9999.9,27.85,-9999.9,-9999.9,-9999.9
2006,8,47.7,-9999.9,73.8,-9999.9,-9999.9,76.8,-9999.9,-9999.9,-9999.9
2006,9,64.0,-9999.9,82.4,-9999.9,-9999.9,77.43,-9999.9,-9999.9,-9999.9
2006,10,94.5,-9999.9,119.1,-9999.9,-9999.9,104.95,-9999.9,-9999.9,-9999.9
2006,11,61.8,-9999.9,79.4,-9999.9,-9999.9,66.44,-9999.9,-9999.9,-9999.9
2006,12,79.6,-9999.9,99.4,-9999.9,-9999.9,90.54,-9999.9,-9999.9,-9999.9
2007,1,87.4,-9999.9,104.4,-9999.9,-9999.9,96.85,-9999.9,-9999.9,-9999.9
2007,2,67.0,-9999.9,86.0,-9999.9,-9999.9,80.29,-9999.9,-9999.9,-9999.9
2007,3,23.1,-9999.9,33.3,-9999.9,-9999.9,34.04,-9999.9,-9999.9,-9999.9
2007,4,17.8,-9999.9,21.6,-9999.9,-9999.9,21.45,-9999.9,-9999.9,-9999.9
2007,5,1.7,-9999.9,4.6,-9999.9,-9999.9,5.16,-9999.9,-9999.9,-9999.9
2007,6,4.1,-9999.9,19.9,-9999.9,-9999.9,19.55,-9999.9,-9999.9,-9999.9
2007,7,21.7,-9999.9,42.7,-9999.9,-9999.9,39.54,-9999.9,-9999.9,-9999.9
2007,8,43.1,-9999.9,62.8,-9999.9,-9999.9,62.92,-9999.9,-9999.9,-9999.9
2007,9,56.6,-9999.9,71.6,-9999.9,-9999.9,69.46,-9999.9,-9999.9,-9999.9
2007,10,53.3,-9999.9,70.2,-9999.9,-9999.9,67.51,-9999.9,-9999.9,-9999.9
2007,11,116.0,-9999.9,149.6,-9999.9,-9999.9,121.64,-9999.9,-9999.9,-9999.9
2007,12,97.7,-9999.9,122.1,-9999.9,-9999.9,108.73,-9999.9,-9999.9,-9999.9
2008,1,71.3,-9999.9,90.4,-9999.9,-9999.9,89.72,-9999.9,-9999.9,-9999.9
2008,2,39.9,-9999.9,53.7,-9999.9,-9999.9,55.55,-9999.9,-9999.9,-9999.9
2008,3,25.2,-9999.9,38.2,-9999.9,-9999.9,40.42,-9999.9,-9999.9,-9999.9
2008,4,7.6,-9999.9,10.4,-9999.9,-9999.9,9.45,-9999.9,-9999.9,-9999.9
2008,5,1.4,-9999.9,8.8,-9999.9,-9999.9,8.51,-9999.9,-9999.9,-9999.9
2008,6,-2.5,-9999.9,4.4,-9999.9,-9999.9,5.2,-9999.9,-9999.9,-9999.9
2008,7,4.1,-9999.9,24.0,-9999.9,-9999.9,23.12,-9999.9,-9999.9,-9999.9
2008,8,26.4,-9999.9,57.7,-9999.9,-9999.9,59.08,-9999.9,-9999.9,-9999.9
2008,9,43.1,-9999.9,64.4,-9999.9,-9999.9,61.0,-9999.9,-9999.9,-9999.9
2008,10,81.3,-9999.9,110.1,-9999.9,-9999.9,96.95,-9999.9,-9999.9,-9999.9
2008,11,81.6,-9999.9,110.3,-9999.9,-9999.9,91.4,-9999.9,-9999.9,-9999.9
2008,12,100.6,-9999.9,140.0,-9999.9,-9999.9,124.6,-9999.9,-9999.9,-9999.9
2009,1,55.6,-9999.9,82.7,-9999.9,-9999.9,82.51,-9999.9,-9999.9,-9999.9
2009,2,23.5,-9999.9,33.6,-9999.9,-9999.9,34.74,-9999.9,-9999.9,-9999.9
2009,3,17.1,-9999.9,25.1,-9999.9,-9999.9,26.05,-9999.9,-9999.9,-9999.9
2009,4,9.4,-9999.9,15.0,-9999.9,-9999.9,14.02,-9999.9,-9999.9,-9999.9
2009,5,1.6,-9999.9,6.7,-9999.9,-9999.9,3.32,-9999.9,-9999.9,-9999.9
2009,6,-1.7,-9999.9,7.7,-9999.9,-9999.9,5.96,-9999.9,-9999.9,-9999.9
2009,7,6.0,-9999.9,31.0,-9999.9,-9999.9,28.65,-9999.9,-9999.9,-9999.9
2009,8,19.9,-9999.9,51.6,-9999.9,-9999.9,48.85,-9999.9,-9999.9,-9999.9
2009,9,34.3,-9999.9,61.1,-9999.9,-9999.9,59.42,-9999.9,-9999.9,-9999.9
2009,10,66.0,-9999.9,96.3,-9999.9,-9999.9,83.03,-9999.9,-9999.9,-9999.9
2009,11,43.8,-9999.9,61.7,-9999.9,-9999.9,51.43,-9999.9,-9999.9,-9999.9
2009,12,88.7,-9999.9,130.2,-9999.9,-9999.9,113.57,-9999.9,-9999.9,-9999.9
2010,1,57.2,-9999.9,90.5,-9999.9,-9999.9,89.98,-9999.9,-9999.9,-9999.9
2010,2,22.1,-9999.9,40.7,-9999.9,-9999.9,40.36,-9999.9,-9999.9,-9999.9
2010,3,14.2,-9999.9,22.8,-9999.9,-9999.9,20.71,-9999.9,-9999.9,-9999.9
2010,4,5.6,-9999.9,11.7,-9999.9,-9999.9,9.91,-9999.9,-9999.9,-9999.9
2010,5,0.9,-9999.9,11.7,-9999.9,-9999.9,12.91,-9999.9,-9999.9,-9999.9
2010,6,0.2,-9999.9,18.7,-9999.9,-9999.9,21.02,-9999.9,-9999.9,-9999.9
2010,7,4.3,-9999.9,29.7,-9999.9,-9999.9,29.31,-9999.9,-9999.9,-9999.9
2010,8,25.4,-9999.9,55.8,-9999.9,-9999.9,57.24,-9999.9,-9999.9,-9999.9
2010,9,60.2,-9999.9,87.7,-9999.9,-9999.9,86.78,-9999.9,-9999.9,-9999.9
2010,10,67.0,-9999.9,94.0,-9999.9,-9999.9,87.61,-9999.9,-9999.9,-9999.9
2010,11,81.2,-9999.9,113.7,-9999.9,-9999.9,101.29,-9999.9,-9999.9,-9999.9
2010,12,94.5,-9999.9,141.7,-9999.9,-9999.9,129.55,-9999.9,-9999.9,-9999.9
2011,1,58.9,91.5,91.5,-9999.9,-9999.9,93.94,-9999.9,-9999.9,-9999.9
2011,2,27.9,45.5,45.5,-9999.9,-9999.9,52.56,-9999.9,-9999.9,-9999.9
2011,3,19.4,32.8,32.9,-9999.9,-9999.9,37.01,-9999.9,-9999.9,-9999.9
2011,4,11.9,12.2,12.2,-9999.9,-9999.9,11.37,-9999.9,-9999.9,-9999.9
2011,5,1.7,1.6,1.6,-9999.9,-9999.9,1.88,-9999.9,-9999.9,-9999.9
2011,6,3.0,3.4,3.4,-9999.9,-9999.9,6.91,-9999.9,-9999.9,-9999.9
